file_A onset_A offset_A file_B onset_B offset_B "d(A, B)"
geo020s09a0084v01 0.943996 1.134292 geo020s09a0201v01 0.834497 1.077664 0.100169581597
geo020s09a0086v01 0.783399 0.943701 geo020s09a0201v01 0.834497 1.077664 0.0915989396269
geo020s09a0098v01 0.970957 1.193667 geo020s09a0201v01 0.834497 1.077664 0.0668280076708
geo020s09a0105v01 1.063804 1.321692 geo020s09a0201v01 0.834497 1.077664 0.0937663575774
geo020s09a0107v01 0.849709 1.130221 geo020s09a0201v01 0.834497 1.077664 0.104096209845
geo020s09a0116v01 0.787729 1.008424 geo020s09a0201v01 0.834497 1.077664 0.0779657936229
geo020s09a0119v01 0.774478 1.025145 geo020s09a0201v01 0.834497 1.077664 0.0692245357955
geo020s09a0120v01 0.798417 0.985951 geo020s09a0201v01 0.834497 1.077664 0.093614134488
geo020s09a0128v01 0.915398 1.131247 geo020s09a0201v01 0.834497 1.077664 0.0740934657628
geo020s09a0133v01 0.838173 1.065693 geo020s09a0201v01 0.834497 1.077664 0.077794781049
geo020s09a0137v01 0.859749 1.068895 geo020s09a0201v01 0.834497 1.077664 0.0761104980764
geo020s09a0141v01 0.70074 0.939512 geo020s09a0201v01 0.834497 1.077664 0.0839949778326
geo020s09a0158v01 1.092888 1.290575 geo020s09a0201v01 0.834497 1.077664 0.0675841671055
geo020s09a0192v01 0.894199 1.144809 geo020s09a0201v01 0.834497 1.077664 0.0892487146688
geo020s09a0194v01 1.110251 1.307467 geo020s09a0201v01 0.834497 1.077664 0.075127154068
geo020s09a0197v01 0.66985 0.887788 geo020s09a0201v01 0.834497 1.077664 0.0856986155807
geo020s09a0203v01 0.716248 0.956702 geo020s09a0201v01 0.834497 1.077664 0.060376441394
geo020s09a0222v01 0.770004 0.98181 geo020s09a0201v01 0.834497 1.077664 0.0647083323666
geo020s09a0240v01 1.507482 1.712697 geo020s09a0201v01 0.834497 1.077664 0.0818346018428
geo020s09a0242v01 0.968683 1.184629 geo020s09a0201v01 0.834497 1.077664 0.0899323413298
geo020s09a0004v01 1.842851 2.019226 geo020s09a0203v01 0.716248 0.956702 0.0727121593904
geo020s09a0023v01 0.803754 1.066839 geo020s09a0203v01 0.716248 0.956702 0.0692935803513
geo020s09a0057v01 1.295264 1.874305 geo020s09a0203v01 0.716248 0.956702 0.0759874757319
geo020s09a0059v01 1.12798 1.406344 geo020s09a0203v01 0.716248 0.956702 0.0802215845306
geo020s09a0064v01 1.226613 1.422888 geo020s09a0203v01 0.716248 0.956702 0.0663460798637
geo020s09a0068v01 0.820262 1.045401 geo020s09a0203v01 0.716248 0.956702 0.0659128584365
geo020s09a0070v01 1.06262 1.280667 geo020s09a0203v01 0.716248 0.956702 0.0610533775177
geo020s09a0082v01 1.113283 1.27743 geo020s09a0203v01 0.716248 0.956702 0.0611190038591
geo020s09a0084v01 0.943996 1.134292 geo020s09a0203v01 0.716248 0.956702 0.0955045250929
geo020s09a0086v01 0.783399 0.943701 geo020s09a0203v01 0.716248 0.956702 0.0794145559137
geo020s09a0098v01 0.970957 1.193667 geo020s09a0203v01 0.716248 0.956702 0.0591923594661
geo020s09a0105v01 1.063804 1.321692 geo020s09a0203v01 0.716248 0.956702 0.0848132127126
geo020s09a0107v01 0.849709 1.130221 geo020s09a0203v01 0.716248 0.956702 0.0828568262086
geo020s09a0116v01 0.787729 1.008424 geo020s09a0203v01 0.716248 0.956702 0.0742817847143
geo020s09a0119v01 0.774478 1.025145 geo020s09a0203v01 0.716248 0.956702 0.0605545310673
geo020s09a0120v01 0.798417 0.985951 geo020s09a0203v01 0.716248 0.956702 0.0848370784769
geo020s09a0128v01 0.915398 1.131247 geo020s09a0203v01 0.716248 0.956702 0.0600614053345
geo020s09a0133v01 0.838173 1.065693 geo020s09a0203v01 0.716248 0.956702 0.0778584502511
geo020s09a0137v01 0.859749 1.068895 geo020s09a0203v01 0.716248 0.956702 0.0770050564234
geo020s09a0141v01 0.70074 0.939512 geo020s09a0203v01 0.716248 0.956702 0.0837467066947
geo020s09a0158v01 1.092888 1.290575 geo020s09a0203v01 0.716248 0.956702 0.0628917809802
geo020s09a0192v01 0.894199 1.144809 geo020s09a0203v01 0.716248 0.956702 0.0751519543873
geo020s09a0194v01 1.110251 1.307467 geo020s09a0203v01 0.716248 0.956702 0.0613287785235
geo020s09a0197v01 0.66985 0.887788 geo020s09a0203v01 0.716248 0.956702 0.0684149193237
geo020s09a0201v01 0.834497 1.077664 geo020s09a0203v01 0.716248 0.956702 0.060376441394
geo020s09a0222v01 0.770004 0.98181 geo020s09a0203v01 0.716248 0.956702 0.0691862632037
geo020s09a0240v01 1.507482 1.712697 geo020s09a0203v01 0.716248 0.956702 0.0762684939015
geo020s09a0242v01 0.968683 1.184629 geo020s09a0203v01 0.716248 0.956702 0.0668489001613
geo020s09a0004v01 1.842851 2.019226 geo020s09a0222v01 0.770004 0.98181 0.0734792181328
geo020s09a0023v01 0.803754 1.066839 geo020s09a0222v01 0.770004 0.98181 0.0698191187005
geo020s09a0057v01 1.295264 1.874305 geo020s09a0222v01 0.770004 0.98181 0.0817154513982
geo020s09a0059v01 1.12798 1.406344 geo020s09a0222v01 0.770004 0.98181 0.0785079377486
geo020s09a0064v01 1.226613 1.422888 geo020s09a0222v01 0.770004 0.98181 0.0819693774749
geo020s09a0068v01 0.820262 1.045401 geo020s09a0222v01 0.770004 0.98181 0.0750467483827
geo020s09a0070v01 1.06262 1.280667 geo020s09a0222v01 0.770004 0.98181 0.0719389980661
geo020s09a0082v01 1.113283 1.27743 geo020s09a0222v01 0.770004 0.98181 0.0632573593884
geo020s09a0084v01 0.943996 1.134292 geo020s09a0222v01 0.770004 0.98181 0.101004941535
geo020s09a0086v01 0.783399 0.943701 geo020s09a0222v01 0.770004 0.98181 0.0844528791304
geo020s09a0098v01 0.970957 1.193667 geo020s09a0222v01 0.770004 0.98181 0.0742358545335
geo020s09a0105v01 1.063804 1.321692 geo020s09a0222v01 0.770004 0.98181 0.0850631124206
geo020s09a0107v01 0.849709 1.130221 geo020s09a0222v01 0.770004 0.98181 0.089670498157
geo020s09a0116v01 0.787729 1.008424 geo020s09a0222v01 0.770004 0.98181 0.064759509955
geo020s09a0119v01 0.774478 1.025145 geo020s09a0222v01 0.770004 0.98181 0.0625903252868
geo020s09a0120v01 0.798417 0.985951 geo020s09a0222v01 0.770004 0.98181 0.0960057454868
geo020s09a0128v01 0.915398 1.131247 geo020s09a0222v01 0.770004 0.98181 0.0754232865974
geo020s09a0133v01 0.838173 1.065693 geo020s09a0222v01 0.770004 0.98181 0.070112722777
geo020s09a0137v01 0.859749 1.068895 geo020s09a0222v01 0.770004 0.98181 0.0916004547009
geo020s09a0141v01 0.70074 0.939512 geo020s09a0222v01 0.770004 0.98181 0.0872900321814
geo020s09a0158v01 1.092888 1.290575 geo020s09a0222v01 0.770004 0.98181 0.0664875050803
geo020s09a0192v01 0.894199 1.144809 geo020s09a0222v01 0.770004 0.98181 0.0745489452079
geo020s09a0194v01 1.110251 1.307467 geo020s09a0222v01 0.770004 0.98181 0.0679666055067
geo020s09a0197v01 0.66985 0.887788 geo020s09a0222v01 0.770004 0.98181 0.0862017055705
geo020s09a0201v01 0.834497 1.077664 geo020s09a0222v01 0.770004 0.98181 0.0647083323666
geo020s09a0203v01 0.716248 0.956702 geo020s09a0222v01 0.770004 0.98181 0.0691862632037
geo020s09a0240v01 1.507482 1.712697 geo020s09a0222v01 0.770004 0.98181 0.0831243938052
geo020s09a0242v01 0.968683 1.184629 geo020s09a0222v01 0.770004 0.98181 0.0911361688795
geo020s09a0004v01 1.842851 2.019226 geo020s09a0240v01 1.507482 1.712697 0.0816787676458
geo020s09a0023v01 0.803754 1.066839 geo020s09a0240v01 1.507482 1.712697 0.0823272740197
geo020s09a0057v01 1.295264 1.874305 geo020s09a0240v01 1.507482 1.712697 0.0886107829534
geo020s09a0059v01 1.12798 1.406344 geo020s09a0240v01 1.507482 1.712697 0.0958987773755
geo020s09a0064v01 1.226613 1.422888 geo020s09a0240v01 1.507482 1.712697 0.0765035320223
geo020s09a0068v01 0.820262 1.045401 geo020s09a0240v01 1.507482 1.712697 0.0824855703463
geo020s09a0070v01 1.06262 1.280667 geo020s09a0240v01 1.507482 1.712697 0.0791557232305
geo020s09a0082v01 1.113283 1.27743 geo020s09a0240v01 1.507482 1.712697 0.0771606035441
geo020s09a0084v01 0.943996 1.134292 geo020s09a0240v01 1.507482 1.712697 0.0745165279356
geo020s09a0086v01 0.783399 0.943701 geo020s09a0240v01 1.507482 1.712697 0.0597180262869
geo020s09a0098v01 0.970957 1.193667 geo020s09a0240v01 1.507482 1.712697 0.0674867164939
geo020s09a0105v01 1.063804 1.321692 geo020s09a0240v01 1.507482 1.712697 0.0723155284165
geo020s09a0107v01 0.849709 1.130221 geo020s09a0240v01 1.507482 1.712697 0.0868511605554
geo020s09a0116v01 0.787729 1.008424 geo020s09a0240v01 1.507482 1.712697 0.0861678480521
geo020s09a0119v01 0.774478 1.025145 geo020s09a0240v01 1.507482 1.712697 0.0646471168736
geo020s09a0120v01 0.798417 0.985951 geo020s09a0240v01 1.507482 1.712697 0.0566298157792
geo020s09a0128v01 0.915398 1.131247 geo020s09a0240v01 1.507482 1.712697 0.0884782873914
geo020s09a0133v01 0.838173 1.065693 geo020s09a0240v01 1.507482 1.712697 0.079497802798
geo020s09a0137v01 0.859749 1.068895 geo020s09a0240v01 1.507482 1.712697 0.0877125489682
geo020s09a0141v01 0.70074 0.939512 geo020s09a0240v01 1.507482 1.712697 0.0745186723488
geo020s09a0158v01 1.092888 1.290575 geo020s09a0240v01 1.507482 1.712697 0.0717323683458
geo020s09a0192v01 0.894199 1.144809 geo020s09a0240v01 1.507482 1.712697 0.0864725628338
geo020s09a0194v01 1.110251 1.307467 geo020s09a0240v01 1.507482 1.712697 0.0729173704583
geo020s09a0197v01 0.66985 0.887788 geo020s09a0240v01 1.507482 1.712697 0.0916024403974
geo020s09a0201v01 0.834497 1.077664 geo020s09a0240v01 1.507482 1.712697 0.0818346018428
geo020s09a0203v01 0.716248 0.956702 geo020s09a0240v01 1.507482 1.712697 0.0762684939015
geo020s09a0222v01 0.770004 0.98181 geo020s09a0240v01 1.507482 1.712697 0.0831243938052
geo020s09a0242v01 0.968683 1.184629 geo020s09a0240v01 1.507482 1.712697 0.0727719864334
geo020s09a0004v01 1.842851 2.019226 geo020s09a0242v01 0.968683 1.184629 0.0679706653607
geo020s09a0023v01 0.803754 1.066839 geo020s09a0242v01 0.968683 1.184629 0.0792924753825
geo020s09a0057v01 1.295264 1.874305 geo020s09a0242v01 0.968683 1.184629 0.0903604189262
geo020s09a0059v01 1.12798 1.406344 geo020s09a0242v01 0.968683 1.184629 0.0870178129348
geo020s09a0064v01 1.226613 1.422888 geo020s09a0242v01 0.968683 1.184629 0.075252794445
geo020s09a0068v01 0.820262 1.045401 geo020s09a0242v01 0.968683 1.184629 0.0721772877694
geo020s09a0070v01 1.06262 1.280667 geo020s09a0242v01 0.968683 1.184629 0.0632978248186
geo020s09a0082v01 1.113283 1.27743 geo020s09a0242v01 0.968683 1.184629 0.070746481578
geo020s09a0084v01 0.943996 1.134292 geo020s09a0242v01 0.968683 1.184629 0.0995880501863
geo020s09a0086v01 0.783399 0.943701 geo020s09a0242v01 0.968683 1.184629 0.0794049412246
geo020s09a0098v01 0.970957 1.193667 geo020s09a0242v01 0.968683 1.184629 0.0589290200946
geo020s09a0105v01 1.063804 1.321692 geo020s09a0242v01 0.968683 1.184629 0.0846615961608
geo020s09a0107v01 0.849709 1.130221 geo020s09a0242v01 0.968683 1.184629 0.0776715673943
geo020s09a0116v01 0.787729 1.008424 geo020s09a0242v01 0.968683 1.184629 0.0808382310408
geo020s09a0119v01 0.774478 1.025145 geo020s09a0242v01 0.968683 1.184629 0.0593065289806
geo020s09a0120v01 0.798417 0.985951 geo020s09a0242v01 0.968683 1.184629 0.078728455225
geo020s09a0128v01 0.915398 1.131247 geo020s09a0242v01 0.968683 1.184629 0.0675087427983
geo020s09a0133v01 0.838173 1.065693 geo020s09a0242v01 0.968683 1.184629 0.072264393293
geo020s09a0137v01 0.859749 1.068895 geo020s09a0242v01 0.968683 1.184629 0.0769061352285
geo020s09a0141v01 0.70074 0.939512 geo020s09a0242v01 0.968683 1.184629 0.0872478271834
geo020s09a0158v01 1.092888 1.290575 geo020s09a0242v01 0.968683 1.184629 0.0691319062368
geo020s09a0192v01 0.894199 1.144809 geo020s09a0242v01 0.968683 1.184629 0.0770984291836
geo020s09a0194v01 1.110251 1.307467 geo020s09a0242v01 0.968683 1.184629 0.0625196733722
geo020s09a0197v01 0.66985 0.887788 geo020s09a0242v01 0.968683 1.184629 0.0729654209184
geo020s09a0201v01 0.834497 1.077664 geo020s09a0242v01 0.968683 1.184629 0.0899323413298
geo020s09a0203v01 0.716248 0.956702 geo020s09a0242v01 0.968683 1.184629 0.0668489001613
geo020s09a0222v01 0.770004 0.98181 geo020s09a0242v01 0.968683 1.184629 0.0911361688795
geo020s09a0240v01 1.507482 1.712697 geo020s09a0242v01 0.968683 1.184629 0.0727719864334
geo020s08a0067v01 0.833092 1.008616 geo020s08a0027v01 0.752472 0.951826 0.090299001122
geo020s08a0071v01 0.80109 0.993317 geo020s08a0027v01 0.752472 0.951826 0.0968004131578
geo020s08a0102v01 0.825507 1.002482 geo020s08a0027v01 0.752472 0.951826 0.0822237802432
geo020s08a0136v01 0.730107 0.952324 geo020s08a0027v01 0.752472 0.951826 0.0987707893537
geo020s08a0162v01 0.953539 1.127397 geo020s08a0027v01 0.752472 0.951826 0.0892726245651
geo020s08a0202v01 0.696812 0.875317 geo020s08a0027v01 0.752472 0.951826 0.114347900872
geo020s08a0206v01 0.860094 1.031244 geo020s08a0027v01 0.752472 0.951826 0.0879355726345
geo020s08a0027v01 0.752472 0.951826 geo020s08a0067v01 0.833092 1.008616 0.090299001122
geo020s08a0071v01 0.80109 0.993317 geo020s08a0067v01 0.833092 1.008616 0.0817712986066
geo020s08a0102v01 0.825507 1.002482 geo020s08a0067v01 0.833092 1.008616 0.0894316529619
geo020s08a0136v01 0.730107 0.952324 geo020s08a0067v01 0.833092 1.008616 0.110619043174
geo020s08a0162v01 0.953539 1.127397 geo020s08a0067v01 0.833092 1.008616 0.105904608918
geo020s08a0202v01 0.696812 0.875317 geo020s08a0067v01 0.833092 1.008616 0.088742529675
geo020s08a0206v01 0.860094 1.031244 geo020s08a0067v01 0.833092 1.008616 0.094142839179
geo020s08a0027v01 0.752472 0.951826 geo020s08a0071v01 0.80109 0.993317 0.0968004131578
geo020s08a0067v01 0.833092 1.008616 geo020s08a0071v01 0.80109 0.993317 0.0817712986066
geo020s08a0102v01 0.825507 1.002482 geo020s08a0071v01 0.80109 0.993317 0.0870592786052
geo020s08a0136v01 0.730107 0.952324 geo020s08a0071v01 0.80109 0.993317 0.105612944795
geo020s08a0162v01 0.953539 1.127397 geo020s08a0071v01 0.80109 0.993317 0.0921864985584
geo020s08a0202v01 0.696812 0.875317 geo020s08a0071v01 0.80109 0.993317 0.0998099778453
geo020s08a0206v01 0.860094 1.031244 geo020s08a0071v01 0.80109 0.993317 0.0664407087086
geo020s08a0027v01 0.752472 0.951826 geo020s08a0102v01 0.825507 1.002482 0.0822237802432
geo020s08a0067v01 0.833092 1.008616 geo020s08a0102v01 0.825507 1.002482 0.0894316529619
geo020s08a0071v01 0.80109 0.993317 geo020s08a0102v01 0.825507 1.002482 0.0870592786052
geo020s08a0136v01 0.730107 0.952324 geo020s08a0102v01 0.825507 1.002482 0.090443964896
geo020s08a0162v01 0.953539 1.127397 geo020s08a0102v01 0.825507 1.002482 0.0845550739701
geo020s08a0202v01 0.696812 0.875317 geo020s08a0102v01 0.825507 1.002482 0.0845077865763
geo020s08a0206v01 0.860094 1.031244 geo020s08a0102v01 0.825507 1.002482 0.0650246478497
geo020s08a0027v01 0.752472 0.951826 geo020s08a0162v01 0.953539 1.127397 0.0892726245651
geo020s08a0067v01 0.833092 1.008616 geo020s08a0162v01 0.953539 1.127397 0.105904608918
geo020s08a0071v01 0.80109 0.993317 geo020s08a0162v01 0.953539 1.127397 0.0921864985584
geo020s08a0102v01 0.825507 1.002482 geo020s08a0162v01 0.953539 1.127397 0.0845550739701
geo020s08a0136v01 0.730107 0.952324 geo020s08a0162v01 0.953539 1.127397 0.108014257183
geo020s08a0202v01 0.696812 0.875317 geo020s08a0162v01 0.953539 1.127397 0.103226617904
geo020s08a0206v01 0.860094 1.031244 geo020s08a0162v01 0.953539 1.127397 0.0771480652016
geo020s08a0027v01 0.752472 0.951826 geo020s08a0202v01 0.696812 0.875317 0.114347900872
geo020s08a0067v01 0.833092 1.008616 geo020s08a0202v01 0.696812 0.875317 0.088742529675
geo020s08a0071v01 0.80109 0.993317 geo020s08a0202v01 0.696812 0.875317 0.0998099778453
geo020s08a0102v01 0.825507 1.002482 geo020s08a0202v01 0.696812 0.875317 0.0845077865763
geo020s08a0136v01 0.730107 0.952324 geo020s08a0202v01 0.696812 0.875317 0.103214939676
geo020s08a0162v01 0.953539 1.127397 geo020s08a0202v01 0.696812 0.875317 0.103226617904
geo020s08a0206v01 0.860094 1.031244 geo020s08a0202v01 0.696812 0.875317 0.0974960038774
geo020s08a0027v01 0.752472 0.951826 geo020s08a0206v01 0.860094 1.031244 0.0879355726345
geo020s08a0067v01 0.833092 1.008616 geo020s08a0206v01 0.860094 1.031244 0.094142839179
geo020s08a0071v01 0.80109 0.993317 geo020s08a0206v01 0.860094 1.031244 0.0664407087086
geo020s08a0102v01 0.825507 1.002482 geo020s08a0206v01 0.860094 1.031244 0.0650246478497
geo020s08a0136v01 0.730107 0.952324 geo020s08a0206v01 0.860094 1.031244 0.0909513159692
geo020s08a0162v01 0.953539 1.127397 geo020s08a0206v01 0.860094 1.031244 0.0771480652016
geo020s08a0202v01 0.696812 0.875317 geo020s08a0206v01 0.860094 1.031244 0.0974960038774
geo020s08a0007v01 0.800835 0.972447 geo020s08a0009v01 0.82699 1.004979 0.119350705322
geo020s08a0019v01 0.576485 0.752007 geo020s08a0009v01 0.82699 1.004979 0.111578034189
geo020s08a0021v01 0.753131 0.938117 geo020s08a0009v01 0.82699 1.004979 0.0800892671812
geo020s08a0034v01 0.375953 0.55851 geo020s08a0009v01 0.82699 1.004979 0.0968748075213
geo020s08a0039v01 0.703229 0.899037 geo020s08a0009v01 0.82699 1.004979 0.125081299281
geo020s08a0065v01 0.797459 0.993542 geo020s08a0009v01 0.82699 1.004979 0.101167495782
geo020s08a0076v01 0.818074 0.99754 geo020s08a0009v01 0.82699 1.004979 0.0917317898638
geo020s08a0078v01 0.793551 0.966477 geo020s08a0009v01 0.82699 1.004979 0.0904236553427
geo020s08a0093v01 0.759151 0.941954 geo020s08a0009v01 0.82699 1.004979 0.0993830204948
geo020s08a0142v01 0.831988 0.984848 geo020s08a0009v01 0.82699 1.004979 0.0965040770596
geo020s08a0144v01 0.723942 0.938617 geo020s08a0009v01 0.82699 1.004979 0.0797252484256
geo020s08a0154v01 0.706166 0.875638 geo020s08a0009v01 0.82699 1.004979 0.101634748462
geo020s08a0156v01 0.805313 0.995239 geo020s08a0009v01 0.82699 1.004979 0.10407412241
geo020s08a0167v01 0.921898 1.108056 geo020s08a0009v01 0.82699 1.004979 0.101905103288
geo020s08a0174v01 0.843716 1.028588 geo020s08a0009v01 0.82699 1.004979 0.120777050775
geo020s08a0182v01 0.824202 1.036832 geo020s08a0009v01 0.82699 1.004979 0.086294037006
geo020s08a0200v01 0.706608 0.875778 geo020s08a0009v01 0.82699 1.004979 0.0854130052659
geo020s08a0209v01 0.634622 0.809213 geo020s08a0009v01 0.82699 1.004979 0.0888181635209
geo020s08a0211v01 0.797247 0.951319 geo020s08a0009v01 0.82699 1.004979 0.0845593002828
geo020s08a0007v01 0.800835 0.972447 geo020s08a0019v01 0.576485 0.752007 0.11959999038
geo020s08a0009v01 0.82699 1.004979 geo020s08a0019v01 0.576485 0.752007 0.111578034189
geo020s08a0021v01 0.753131 0.938117 geo020s08a0019v01 0.576485 0.752007 0.105689868378
geo020s08a0034v01 0.375953 0.55851 geo020s08a0019v01 0.576485 0.752007 0.0960883264175
geo020s08a0039v01 0.703229 0.899037 geo020s08a0019v01 0.576485 0.752007 0.0788668530172
geo020s08a0065v01 0.797459 0.993542 geo020s08a0019v01 0.576485 0.752007 0.0984254068451
geo020s08a0076v01 0.818074 0.99754 geo020s08a0019v01 0.576485 0.752007 0.0805392107716
geo020s08a0078v01 0.793551 0.966477 geo020s08a0019v01 0.576485 0.752007 0.0920248524486
geo020s08a0093v01 0.759151 0.941954 geo020s08a0019v01 0.576485 0.752007 0.10971679635
geo020s08a0142v01 0.831988 0.984848 geo020s08a0019v01 0.576485 0.752007 0.0835301166489
geo020s08a0144v01 0.723942 0.938617 geo020s08a0019v01 0.576485 0.752007 0.101214802331
geo020s08a0154v01 0.706166 0.875638 geo020s08a0019v01 0.576485 0.752007 0.0970926079623
geo020s08a0156v01 0.805313 0.995239 geo020s08a0019v01 0.576485 0.752007 0.0957825544338
geo020s08a0167v01 0.921898 1.108056 geo020s08a0019v01 0.576485 0.752007 0.0738986957297
geo020s08a0174v01 0.843716 1.028588 geo020s08a0019v01 0.576485 0.752007 0.0650925837072
geo020s08a0182v01 0.824202 1.036832 geo020s08a0019v01 0.576485 0.752007 0.100367138741
geo020s08a0200v01 0.706608 0.875778 geo020s08a0019v01 0.576485 0.752007 0.113110047217
geo020s08a0209v01 0.634622 0.809213 geo020s08a0019v01 0.576485 0.752007 0.0927955727375
geo020s08a0211v01 0.797247 0.951319 geo020s08a0019v01 0.576485 0.752007 0.0976263718013
geo020s08a0007v01 0.800835 0.972447 geo020s08a0021v01 0.753131 0.938117 0.125159565211
geo020s08a0009v01 0.82699 1.004979 geo020s08a0021v01 0.753131 0.938117 0.0800892671812
geo020s08a0019v01 0.576485 0.752007 geo020s08a0021v01 0.753131 0.938117 0.105689868378
geo020s08a0034v01 0.375953 0.55851 geo020s08a0021v01 0.753131 0.938117 0.097205562789
geo020s08a0039v01 0.703229 0.899037 geo020s08a0021v01 0.753131 0.938117 0.10888356088
geo020s08a0065v01 0.797459 0.993542 geo020s08a0021v01 0.753131 0.938117 0.115255078125
geo020s08a0076v01 0.818074 0.99754 geo020s08a0021v01 0.753131 0.938117 0.100293943481
geo020s08a0078v01 0.793551 0.966477 geo020s08a0021v01 0.753131 0.938117 0.0911543281887
geo020s08a0093v01 0.759151 0.941954 geo020s08a0021v01 0.753131 0.938117 0.10425331249
geo020s08a0142v01 0.831988 0.984848 geo020s08a0021v01 0.753131 0.938117 0.103620383204
geo020s08a0144v01 0.723942 0.938617 geo020s08a0021v01 0.753131 0.938117 0.0992619926534
geo020s08a0154v01 0.706166 0.875638 geo020s08a0021v01 0.753131 0.938117 0.0962544286411
geo020s08a0156v01 0.805313 0.995239 geo020s08a0021v01 0.753131 0.938117 0.0895432917087
geo020s08a0167v01 0.921898 1.108056 geo020s08a0021v01 0.753131 0.938117 0.105165360403
geo020s08a0174v01 0.843716 1.028588 geo020s08a0021v01 0.753131 0.938117 0.112229155517
geo020s08a0182v01 0.824202 1.036832 geo020s08a0021v01 0.753131 0.938117 0.097250787361
geo020s08a0200v01 0.706608 0.875778 geo020s08a0021v01 0.753131 0.938117 0.100430518547
geo020s08a0209v01 0.634622 0.809213 geo020s08a0021v01 0.753131 0.938117 0.100175445184
geo020s08a0211v01 0.797247 0.951319 geo020s08a0021v01 0.753131 0.938117 0.075119827831
geo020s08a0007v01 0.800835 0.972447 geo020s08a0034v01 0.375953 0.55851 0.0991678182254
geo020s08a0009v01 0.82699 1.004979 geo020s08a0034v01 0.375953 0.55851 0.0968748075213
geo020s08a0019v01 0.576485 0.752007 geo020s08a0034v01 0.375953 0.55851 0.0960883264175
geo020s08a0021v01 0.753131 0.938117 geo020s08a0034v01 0.375953 0.55851 0.097205562789
geo020s08a0039v01 0.703229 0.899037 geo020s08a0034v01 0.375953 0.55851 0.0915628184743
geo020s08a0065v01 0.797459 0.993542 geo020s08a0034v01 0.375953 0.55851 0.0996697593861
geo020s08a0076v01 0.818074 0.99754 geo020s08a0034v01 0.375953 0.55851 0.0853635933897
geo020s08a0078v01 0.793551 0.966477 geo020s08a0034v01 0.375953 0.55851 0.0931278024807
geo020s08a0093v01 0.759151 0.941954 geo020s08a0034v01 0.375953 0.55851 0.10740801621
geo020s08a0142v01 0.831988 0.984848 geo020s08a0034v01 0.375953 0.55851 0.0778849781159
geo020s08a0144v01 0.723942 0.938617 geo020s08a0034v01 0.375953 0.55851 0.0843164664938
geo020s08a0154v01 0.706166 0.875638 geo020s08a0034v01 0.375953 0.55851 0.0849192439799
geo020s08a0156v01 0.805313 0.995239 geo020s08a0034v01 0.375953 0.55851 0.0960016332804
geo020s08a0167v01 0.921898 1.108056 geo020s08a0034v01 0.375953 0.55851 0.0840819198586
geo020s08a0174v01 0.843716 1.028588 geo020s08a0034v01 0.375953 0.55851 0.11089117462
geo020s08a0182v01 0.824202 1.036832 geo020s08a0034v01 0.375953 0.55851 0.0947156536704
geo020s08a0200v01 0.706608 0.875778 geo020s08a0034v01 0.375953 0.55851 0.0814179405636
geo020s08a0209v01 0.634622 0.809213 geo020s08a0034v01 0.375953 0.55851 0.087211040236
geo020s08a0211v01 0.797247 0.951319 geo020s08a0034v01 0.375953 0.55851 0.0864806998918
geo020s08a0007v01 0.800835 0.972447 geo020s08a0039v01 0.703229 0.899037 0.115367642558
geo020s08a0009v01 0.82699 1.004979 geo020s08a0039v01 0.703229 0.899037 0.125081299281
geo020s08a0019v01 0.576485 0.752007 geo020s08a0039v01 0.703229 0.899037 0.0788668530172
geo020s08a0021v01 0.753131 0.938117 geo020s08a0039v01 0.703229 0.899037 0.10888356088
geo020s08a0034v01 0.375953 0.55851 geo020s08a0039v01 0.703229 0.899037 0.0915628184743
geo020s08a0065v01 0.797459 0.993542 geo020s08a0039v01 0.703229 0.899037 0.11867889706
geo020s08a0076v01 0.818074 0.99754 geo020s08a0039v01 0.703229 0.899037 0.0772494102041
geo020s08a0078v01 0.793551 0.966477 geo020s08a0039v01 0.703229 0.899037 0.102997761367
geo020s08a0093v01 0.759151 0.941954 geo020s08a0039v01 0.703229 0.899037 0.112244475954
geo020s08a0142v01 0.831988 0.984848 geo020s08a0039v01 0.703229 0.899037 0.0838778289945
geo020s08a0144v01 0.723942 0.938617 geo020s08a0039v01 0.703229 0.899037 0.111338411126
geo020s08a0154v01 0.706166 0.875638 geo020s08a0039v01 0.703229 0.899037 0.0921696171465
geo020s08a0156v01 0.805313 0.995239 geo020s08a0039v01 0.703229 0.899037 0.0994001900367
geo020s08a0167v01 0.921898 1.108056 geo020s08a0039v01 0.703229 0.899037 0.0622575614484
geo020s08a0174v01 0.843716 1.028588 geo020s08a0039v01 0.703229 0.899037 0.0812698973302
geo020s08a0182v01 0.824202 1.036832 geo020s08a0039v01 0.703229 0.899037 0.112498602792
geo020s08a0200v01 0.706608 0.875778 geo020s08a0039v01 0.703229 0.899037 0.117377577518
geo020s08a0209v01 0.634622 0.809213 geo020s08a0039v01 0.703229 0.899037 0.102831826834
geo020s08a0211v01 0.797247 0.951319 geo020s08a0039v01 0.703229 0.899037 0.0888561253101
geo020s08a0007v01 0.800835 0.972447 geo020s08a0065v01 0.797459 0.993542 0.106922807931
geo020s08a0009v01 0.82699 1.004979 geo020s08a0065v01 0.797459 0.993542 0.101167495782
geo020s08a0019v01 0.576485 0.752007 geo020s08a0065v01 0.797459 0.993542 0.0984254068451
geo020s08a0021v01 0.753131 0.938117 geo020s08a0065v01 0.797459 0.993542 0.115255078125
