file_A;onset_A;offset_A;#item_A;phone_A;new_A;file_B;onset_B;offset_B;#item_B;phone_B;speaker;question_B;new;dist
geo020s09a0128v01;0.9898;1.1188;#415;p>a;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.062981841737
geo020s09a0133v01;0.890137;1.019137;#418;p>a;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0696984614828
geo020s09a0137v01;0.912445;1.041445;#422;p>a;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0587834078431
geo020s09a0141v01;0.769092;0.898092;#424;pa;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0892998478198
geo020s09a0158v01;1.170438;1.299438;#441;p>a;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0706892663624
geo020s09a0192v01;0.975068;1.104068;#463;p>a;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0723638697623
geo020s09a0197v01;0.739746;0.868746;#469;p>a;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0735724006927
geo020s09a0201v01;0.930167;1.059167;#476;p>a;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0727518797693
geo020s09a0203v01;0.780726;0.909726;#479;p>a;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0672418847003
geo020s09a0222v01;0.846598;0.975598;#493;p>a;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0613027476667
geo020s09a0240v01;1.563034;1.692034;#506;pa;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0772632199708
geo020s09a0242v01;1.032255;1.161255;#510;p>a;new;geo020s09a0194v01;1.167975;1.296975;#466;p>a;s09;question;new;0.0680967703633
geo020s09a0004v01;1.885142;2.014142;#296;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.073092922808
geo020s09a0023v01;0.930611;1.059611;#315;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0622739582024
geo020s09a0057v01;1.673613;1.802613;#341;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0895169138403
geo020s09a0059v01;1.239282;1.368282;#342;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0697805250965
geo020s09a0064v01;1.277213;1.406213;#350;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0617720592092
geo020s09a0068v01;0.883148;1.012148;#355;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0683657432179
geo020s09a0070v01;1.128197;1.257197;#358;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.046336049514
geo020s09a0082v01;1.15253;1.28153;#372;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.06229972052
geo020s09a0084v01;1.007934;1.136934;#375;pa;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0860335427527
geo020s09a0086v01;0.823314;0.952314;#377;pa;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.074732487935
geo020s09a0098v01;1.02612;1.15512;#386;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0743477262856
geo020s09a0105v01;1.149225;1.278225;#391;pa;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0709535282414
geo020s09a0107v01;0.94379;1.07279;#395;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0674422370447
geo020s09a0116v01;0.858885;0.987885;#403;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0813009453107
geo020s09a0119v01;0.831717;0.960717;#406;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0593767107172
geo020s09a0120v01;0.861838;0.990838;#408;pa;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0807374049315
geo020s09a0128v01;0.9898;1.1188;#415;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0622017203524
geo020s09a0133v01;0.890137;1.019137;#418;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0726703774438
geo020s09a0137v01;0.912445;1.041445;#422;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.079850816668
geo020s09a0141v01;0.769092;0.898092;#424;pa;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0819204459684
geo020s09a0158v01;1.170438;1.299438;#441;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.058371434412
geo020s09a0192v01;0.975068;1.104068;#463;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0664653031673
geo020s09a0194v01;1.167975;1.296975;#466;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0735724006927
geo020s09a0201v01;0.930167;1.059167;#476;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0781985171344
geo020s09a0203v01;0.780726;0.909726;#479;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0618039645745
geo020s09a0222v01;0.846598;0.975598;#493;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0762806650027
geo020s09a0240v01;1.563034;1.692034;#506;pa;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0866924077999
geo020s09a0242v01;1.032255;1.161255;#510;p>a;new;geo020s09a0197v01;0.739746;0.868746;#469;p>a;s09;question;new;0.0721116488487
geo020s09a0004v01;1.885142;2.014142;#296;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0940597285061
geo020s09a0023v01;0.930611;1.059611;#315;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0821802553565
geo020s09a0057v01;1.673613;1.802613;#341;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0920796561687
geo020s09a0059v01;1.239282;1.368282;#342;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.072291644836
geo020s09a0064v01;1.277213;1.406213;#350;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.073365870034
geo020s09a0068v01;0.883148;1.012148;#355;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0773673523335
geo020s09a0070v01;1.128197;1.257197;#358;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0671441918094
geo020s09a0082v01;1.15253;1.28153;#372;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0832981333959
geo020s09a0084v01;1.007934;1.136934;#375;pa;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.110285407607
geo020s09a0086v01;0.823314;0.952314;#377;pa;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0968286848984
geo020s09a0098v01;1.02612;1.15512;#386;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0677944542974
geo020s09a0105v01;1.149225;1.278225;#391;pa;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0864341457121
geo020s09a0107v01;0.94379;1.07279;#395;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0756952718637
geo020s09a0116v01;0.858885;0.987885;#403;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0705993918899
geo020s09a0119v01;0.831717;0.960717;#406;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0696329069724
geo020s09a0120v01;0.861838;0.990838;#408;pa;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.101126187523
geo020s09a0128v01;0.9898;1.1188;#415;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0740755712554
geo020s09a0133v01;0.890137;1.019137;#418;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.089819572165
geo020s09a0137v01;0.912445;1.041445;#422;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0781372881225
geo020s09a0141v01;0.769092;0.898092;#424;pa;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0937307146012
geo020s09a0158v01;1.170438;1.299438;#441;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0672593450665
geo020s09a0192v01;0.975068;1.104068;#463;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0916810429434
geo020s09a0194v01;1.167975;1.296975;#466;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0727518797693
geo020s09a0197v01;0.739746;0.868746;#469;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0781985171344
geo020s09a0203v01;0.780726;0.909726;#479;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0816901716432
geo020s09a0222v01;0.846598;0.975598;#493;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0659921219358
geo020s09a0240v01;1.563034;1.692034;#506;pa;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0887313353951
geo020s09a0242v01;1.032255;1.161255;#510;p>a;new;geo020s09a0201v01;0.930167;1.059167;#476;p>a;s09;question;new;0.0893981840362
geo020s09a0004v01;1.885142;2.014142;#296;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0917206534465
geo020s09a0023v01;0.930611;1.059611;#315;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0780195961945
geo020s09a0057v01;1.673613;1.802613;#341;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0858648214943
geo020s09a0059v01;1.239282;1.368282;#342;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.077309975632
geo020s09a0064v01;1.277213;1.406213;#350;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0641777169923
geo020s09a0068v01;0.883148;1.012148;#355;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0735523219897
geo020s09a0070v01;1.128197;1.257197;#358;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0649026024842
geo020s09a0082v01;1.15253;1.28153;#372;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0815146595111
geo020s09a0084v01;1.007934;1.136934;#375;pa;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0998703679516
geo020s09a0086v01;0.823314;0.952314;#377;pa;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0842555158861
geo020s09a0098v01;1.02612;1.15512;#386;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0563943375358
geo020s09a0105v01;1.149225;1.278225;#391;pa;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0875872622785
geo020s09a0107v01;0.94379;1.07279;#395;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0646415886797
geo020s09a0116v01;0.858885;0.987885;#403;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.081494713426
geo020s09a0119v01;0.831717;0.960717;#406;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0658522422106
geo020s09a0120v01;0.861838;0.990838;#408;pa;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0974012645709
geo020s09a0128v01;0.9898;1.1188;#415;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0740211410072
geo020s09a0133v01;0.890137;1.019137;#418;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0772500803768
geo020s09a0137v01;0.912445;1.041445;#422;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0721202049355
geo020s09a0141v01;0.769092;0.898092;#424;pa;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0968291364199
geo020s09a0158v01;1.170438;1.299438;#441;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0766911942394
geo020s09a0192v01;0.975068;1.104068;#463;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0847462651232
geo020s09a0194v01;1.167975;1.296975;#466;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0672418847003
geo020s09a0197v01;0.739746;0.868746;#469;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0618039645745
geo020s09a0201v01;0.930167;1.059167;#476;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0816901716432
geo020s09a0222v01;0.846598;0.975598;#493;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0924630177495
geo020s09a0240v01;1.563034;1.692034;#506;pa;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0859388172057
geo020s09a0242v01;1.032255;1.161255;#510;p>a;new;geo020s09a0203v01;0.780726;0.909726;#479;p>a;s09;question;new;0.0672272265936
geo020s09a0004v01;1.885142;2.014142;#296;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0708412871692
geo020s09a0023v01;0.930611;1.059611;#315;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0629330833219
geo020s09a0057v01;1.673613;1.802613;#341;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.095866228214
geo020s09a0059v01;1.239282;1.368282;#342;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0706531015724
geo020s09a0064v01;1.277213;1.406213;#350;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0721612671421
geo020s09a0068v01;0.883148;1.012148;#355;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0868036583572
geo020s09a0070v01;1.128197;1.257197;#358;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0695594707146
geo020s09a0082v01;1.15253;1.28153;#372;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.059837113602
geo020s09a0084v01;1.007934;1.136934;#375;pa;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.107942505124
geo020s09a0086v01;0.823314;0.952314;#377;pa;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0832979727811
geo020s09a0098v01;1.02612;1.15512;#386;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0758037643197
geo020s09a0105v01;1.149225;1.278225;#391;pa;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0796317208141
geo020s09a0107v01;0.94379;1.07279;#395;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0826629975372
geo020s09a0116v01;0.858885;0.987885;#403;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0692975374103
geo020s09a0119v01;0.831717;0.960717;#406;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0777877683375
geo020s09a0120v01;0.861838;0.990838;#408;pa;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.101893018232
geo020s09a0128v01;0.9898;1.1188;#415;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0814970464342
geo020s09a0133v01;0.890137;1.019137;#418;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0775947618052
geo020s09a0137v01;0.912445;1.041445;#422;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0823968580958
geo020s09a0141v01;0.769092;0.898092;#424;pa;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0918263875295
geo020s09a0158v01;1.170438;1.299438;#441;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0683668154407
geo020s09a0192v01;0.975068;1.104068;#463;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0815312560887
geo020s09a0194v01;1.167975;1.296975;#466;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0613027476667
geo020s09a0197v01;0.739746;0.868746;#469;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0762806650027
geo020s09a0201v01;0.930167;1.059167;#476;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0659921219358
geo020s09a0203v01;0.780726;0.909726;#479;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0924630177495
geo020s09a0240v01;1.563034;1.692034;#506;pa;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.0898945150728
geo020s09a0242v01;1.032255;1.161255;#510;p>a;new;geo020s09a0222v01;0.846598;0.975598;#493;p>a;s09;question;new;0.087666362862
geo020s09a0004v01;1.885142;2.014142;#296;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0974216974993
geo020s09a0023v01;0.930611;1.059611;#315;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0780798295859
geo020s09a0057v01;1.673613;1.802613;#341;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0927616571913
geo020s09a0059v01;1.239282;1.368282;#342;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0847423088534
geo020s09a0064v01;1.277213;1.406213;#350;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0757408998515
geo020s09a0068v01;0.883148;1.012148;#355;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0806766140345
geo020s09a0070v01;1.128197;1.257197;#358;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0830868702934
geo020s09a0082v01;1.15253;1.28153;#372;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.104993602716
geo020s09a0084v01;1.007934;1.136934;#375;pa;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.078163000362
geo020s09a0086v01;0.823314;0.952314;#377;pa;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0665624213869
geo020s09a0098v01;1.02612;1.15512;#386;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.066203423522
geo020s09a0105v01;1.149225;1.278225;#391;pa;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0679651789798
geo020s09a0107v01;0.94379;1.07279;#395;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0693502674865
geo020s09a0116v01;0.858885;0.987885;#403;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0879678523736
geo020s09a0119v01;0.831717;0.960717;#406;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0711163991643
geo020s09a0120v01;0.861838;0.990838;#408;pa;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0634185366396
geo020s09a0128v01;0.9898;1.1188;#415;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0931446956055
geo020s09a0133v01;0.890137;1.019137;#418;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0874235084268
geo020s09a0137v01;0.912445;1.041445;#422;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0776888781472
geo020s09a0141v01;0.769092;0.898092;#424;pa;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0720621846863
geo020s09a0158v01;1.170438;1.299438;#441;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0935677908668
geo020s09a0192v01;0.975068;1.104068;#463;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0988466849543
geo020s09a0194v01;1.167975;1.296975;#466;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0772632199708
geo020s09a0197v01;0.739746;0.868746;#469;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0866924077999
geo020s09a0201v01;0.930167;1.059167;#476;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0887313353951
geo020s09a0203v01;0.780726;0.909726;#479;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0859388172057
geo020s09a0222v01;0.846598;0.975598;#493;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0898945150728
geo020s09a0242v01;1.032255;1.161255;#510;p>a;new;geo020s09a0240v01;1.563034;1.692034;#506;pa;s09;question;new;0.0812389404638
geo020s09a0004v01;1.885142;2.014142;#296;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0745566452663
geo020s09a0023v01;0.930611;1.059611;#315;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0876790042294
geo020s09a0057v01;1.673613;1.802613;#341;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0861619248218
geo020s09a0059v01;1.239282;1.368282;#342;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0755477885757
geo020s09a0064v01;1.277213;1.406213;#350;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0728895246056
geo020s09a0068v01;0.883148;1.012148;#355;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0733184716953
geo020s09a0070v01;1.128197;1.257197;#358;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0656566539061
geo020s09a0082v01;1.15253;1.28153;#372;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0817143656002
geo020s09a0084v01;1.007934;1.136934;#375;pa;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.123224680834
geo020s09a0086v01;0.823314;0.952314;#377;pa;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0934153747894
geo020s09a0098v01;1.02612;1.15512;#386;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0585611216877
geo020s09a0105v01;1.149225;1.278225;#391;pa;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.097538287446
geo020s09a0107v01;0.94379;1.07279;#395;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0666937754058
geo020s09a0116v01;0.858885;0.987885;#403;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0883026903002
geo020s09a0119v01;0.831717;0.960717;#406;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0600301702929
geo020s09a0120v01;0.861838;0.990838;#408;pa;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0921590546268
geo020s09a0128v01;0.9898;1.1188;#415;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0642556922449
geo020s09a0133v01;0.890137;1.019137;#418;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0788078625694
geo020s09a0137v01;0.912445;1.041445;#422;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0720398012158
geo020s09a0141v01;0.769092;0.898092;#424;pa;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0967911505936
geo020s09a0158v01;1.170438;1.299438;#441;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0757729830944
geo020s09a0192v01;0.975068;1.104068;#463;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0783927250514
geo020s09a0194v01;1.167975;1.296975;#466;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0680967703633
geo020s09a0197v01;0.739746;0.868746;#469;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0721116488487
geo020s09a0201v01;0.930167;1.059167;#476;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0893981840362
geo020s09a0203v01;0.780726;0.909726;#479;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0672272265936
geo020s09a0222v01;0.846598;0.975598;#493;p>a;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.087666362862
geo020s09a0240v01;1.563034;1.692034;#506;pa;new;geo020s09a0242v01;1.032255;1.161255;#510;p>a;s09;question;new;0.0812389404638
geo020s08a0067v01;0.879136;1.008136;#64;k>e;new;geo020s08a0027v01;0.80251;0.93151;#30;k>e;s08;question;new;0.104995688774
geo020s08a0071v01;0.856533;0.985533;#71;k>e;new;geo020s08a0027v01;0.80251;0.93151;#30;k>e;s08;question;new;0.105723933469
geo020s08a0102v01;0.876868;1.005868;#108;k>e;new;geo020s08a0027v01;0.80251;0.93151;#30;k>e;s08;question;new;0.0853210151359
geo020s08a0136v01;0.788193;0.917193;#148;ke;new;geo020s08a0027v01;0.80251;0.93151;#30;k>e;s08;question;new;0.0916971126823
geo020s08a0162v01;0.992887;1.121887;#183;k>e;new;geo020s08a0027v01;0.80251;0.93151;#30;k>e;s08;question;new;0.102829797074
geo020s08a0202v01;0.737522;0.866522;#228;k>e;new;geo020s08a0027v01;0.80251;0.93151;#30;k>e;s08;question;new;0.104493157098
geo020s08a0206v01;0.913288;1.042288;#232;k>e;new;geo020s08a0027v01;0.80251;0.93151;#30;k>e;s08;question;new;0.101652481685
geo020s08a0027v01;0.80251;0.93151;#30;k>e;new;geo020s08a0067v01;0.879136;1.008136;#64;k>e;s08;question;new;0.104995688774
geo020s08a0071v01;0.856533;0.985533;#71;k>e;new;geo020s08a0067v01;0.879136;1.008136;#64;k>e;s08;question;new;0.0795247952997
geo020s08a0102v01;0.876868;1.005868;#108;k>e;new;geo020s08a0067v01;0.879136;1.008136;#64;k>e;s08;question;new;0.10419143371
geo020s08a0136v01;0.788193;0.917193;#148;ke;new;geo020s08a0067v01;0.879136;1.008136;#64;k>e;s08;question;new;0.144887928922
geo020s08a0162v01;0.992887;1.121887;#183;k>e;new;geo020s08a0067v01;0.879136;1.008136;#64;k>e;s08;question;new;0.11652239272
